wavelength   radiance
  4.56513026052   7.67205579978e+21
  4.59719438878   7.73726998704e+21
  4.62925851703   7.80067429081e+21
  4.66132264529   7.86227581793e+21
  4.69338677355   7.92208296811e+21
  4.7254509018   7.9801053615e+21
  4.75751503006   8.03635376844e+21
  4.78957915832   8.09084004119e+21
  4.82164328657   8.14357704791e+21
  4.85370741483   8.19457860868e+21
  4.88577154309   8.24385943372e+21
  4.91783567134   8.29143506365e+21
  4.9498997996   8.33732181196e+21
  4.98196392786   8.38153670947e+21
  5.01402805611   8.42409745098e+21
  5.04609218437   8.46502234381e+21
  5.07815631263   8.50433025849e+21
  5.11022044088   8.54204058134e+21
  5.14228456914   8.57817316907e+21
  5.17434869739   8.61274830515e+21
  5.20641282565   8.64578665823e+21
  5.23847695391   8.67730924217e+21
  5.27054108216   8.70733737804e+21
  5.30260521042   8.7358926577e+21
  5.33466933868   8.76299690914e+21
  5.36673346693   8.78867216345e+21
  5.39879759519   8.81294062335e+21
  5.43086172345   8.83582463329e+21
  5.4629258517   8.85734665103e+21
  5.49498997996   8.87752922068e+21
  5.52705410822   8.89639494712e+21
  5.55911823647   8.9139664718e+21
  5.59118236473   8.93026644982e+21
  5.62324649299   8.94531752829e+21
  5.65531062124   8.95914232588e+21
  5.6873747495   8.9717634136e+21
  5.71943887776   8.98320329664e+21
  5.75150300601   8.99348439729e+21
  5.78356713427   9.002629039e+21
  5.81563126253   9.01065943132e+21
  5.84769539078   9.01759765589e+21
  5.87975951904   9.0234656533e+21
  5.91182364729   9.02828521083e+21
  5.94388777555   9.03207795111e+21
  5.97595190381   9.03486532148e+21
  6.00801603206   9.03666858422e+21
  6.04008016032   9.03750880744e+21
  6.07214428858   9.03740685676e+21
  6.10420841683   9.03638338762e+21
  6.13627254509   9.03445883819e+21
  6.16833667335   9.03165342301e+21
  6.2004008016   9.02798712708e+21
  6.23246492986   9.02347970062e+21
  6.26452905812   9.01815065431e+21
  6.29659318637   9.012019255e+21
  6.32865731463   9.00510452199e+21
  6.36072144289   8.99742522367e+21
  6.39278557114   8.98899987463e+21
  6.4248496994   8.9798467332e+21
  6.45691382766   8.96998379937e+21
  6.48897795591   8.959428813e+21
  6.52104208417   8.94819925251e+21
  6.55310621242   8.93631233379e+21
  6.58517034068   8.92378500944e+21
  6.61723446894   8.91063396835e+21
  6.64929859719   8.8968756355e+21
  6.68136272545   8.88252617203e+21
  6.71342685371   8.86760147558e+21
  6.74549098196   8.8521171808e+21
  6.77755511022   8.83608866017e+21
  6.80961923848   8.81953102491e+21
  6.84168336673   8.80245912614e+21
  6.87374749499   8.78488755619e+21
  6.90581162325   8.76683065014e+21
  6.9378757515   8.74830248739e+21
  6.96993987976   8.72931689345e+21
  7.00200400802   8.70988744189e+21
  7.03406813627   8.69002745632e+21
  7.06613226453   8.66975001257e+21
  7.09819639279   8.64906794089e+21
  7.13026052104   8.62799382832e+21
  7.1623246493   8.60654002111e+21
  7.19438877756   8.5847186272e+21
  7.22645290581   8.56254151884e+21
  7.25851703407   8.54002033517e+21
  7.29058116232   8.51716648496e+21
  7.32264529058   8.49399114936e+21
  7.35470941884   8.47050528465e+21
  7.38677354709   8.44671962515e+21
  7.41883767535   8.42264468601e+21
  7.45090180361   8.39829076619e+21
  7.48296593186   8.37366795135e+21
  7.51503006012   8.34878611677e+21
  7.54709418838   8.3236549304e+21
  7.57915831663   8.29828385576e+21
  7.61122244489   8.27268215499e+21
  7.64328657315   8.24685889181e+21
  7.6753507014   8.22082293456e+21
  7.70741482966   8.19458295914e+21
  7.73947895792   8.1681474521e+21
  7.77154308617   8.14152471354e+21
  7.80360721443   8.11472286017e+21
  7.83567134269   8.08774982822e+21
  7.86773547094   8.06061337647e+21
  7.8997995992   8.03332108915e+21
  7.93186372745   8.00588037891e+21
  7.96392785571   7.97829848969e+21
  7.99599198397   7.95058249965e+21
  8.02805611222   7.92273932403e+21
  8.06012024048   7.89477571802e+21
  8.09218436874   7.86669827954e+21
  8.12424849699   7.83851345211e+21
  8.15631262525   7.81022752756e+21
  8.18837675351   7.78184664881e+21
  8.22044088176   7.75337681261e+21
  8.25250501002   7.72482387217e+21
  8.28456913828   7.6961935399e+21
  8.31663326653   7.66749138997e+21
  8.34869739479   7.63872286095e+21
  8.38076152305   7.60989325838e+21
  8.4128256513   7.58100775728e+21
  8.44488977956   7.55207140467e+21
  8.47695390782   7.52308912206e+21
  8.50901803607   7.49406570786e+21
  8.54108216433   7.46500583978e+21
  8.57314629259   7.43591407723e+21
  8.60521042084   7.40679486366e+21
  8.6372745491   7.37765252882e+21
  8.66933867735   7.34849129107e+21
  8.70140280561   7.31931525962e+21
  8.73346693387   7.2901284367e+21
  8.76553106212   7.26093471976e+21
  8.79759519038   7.23173790359e+21
  8.82965931864   7.20254168242e+21
  8.86172344689   7.17334965199e+21
  8.89378757515   7.14416531161e+21
  8.92585170341   7.11499206611e+21
  8.95791583166   7.08583322786e+21
  8.98997995992   7.05669201865e+21
  9.02204408818   7.02757157167e+21
  9.05410821643   6.9984749333e+21
  9.08617234469   6.96940506499e+21
  9.11823647295   6.94036484509e+21
  9.1503006012   6.91135707055e+21
  9.18236472946   6.88238445874e+21
  9.21442885772   6.85344964912e+21
  9.24649298597   6.82455520494e+21
  9.27855711423   6.79570361489e+21
  9.31062124248   6.7668972947e+21
  9.34268537074   6.73813858877e+21
  9.374749499   6.7094297717e+21
  9.40681362725   6.68077304985e+21
  9.43887775551   6.6521705628e+21
  9.47094188377   6.62362438491e+21
  9.50300601202   6.59513652667e+21
  9.53507014028   6.56670893621e+21
  9.56713426854   6.53834350063e+21
  9.59919839679   6.51004204741e+21
  9.63126252505   6.48180634572e+21
  9.66332665331   6.45363810778e+21
  9.69539078156   6.42553899008e+21
  9.72745490982   6.39751059473e+21
  9.75951903808   6.36955447063e+21
  9.79158316633   6.34167211474e+21
  9.82364729459   6.31386497322e+21
  9.85571142285   6.28613444264e+21
  9.8877755511   6.2584818711e+21
  9.91983967936   6.23090855938e+21
  9.95190380762   6.20341576201e+21
  9.98396793587   6.17600468835e+21
  10.0160320641   6.14867650367e+21
  10.0480961924   6.12143233017e+21
  10.0801603206   6.09427324797e+21
  10.1122244489   6.06720029615e+21
  10.1442885772   6.04021447369e+21
  10.1763527054   6.01331674042e+21
  10.2084168337   5.98650801797e+21
  10.2404809619   5.95978919068e+21
  10.2725450902   5.93316110648e+21
  10.3046092184   5.90662457777e+21
  10.3366733467   5.88018038229e+21
  10.3687374749   5.85382926396e+21
  10.4008016032   5.82757193369e+21
  10.4328657315   5.80140907016e+21
  10.4649298597   5.77534132067e+21
  10.496993988   5.74936930187e+21
  10.5290581162   5.72349360051e+21
  10.5611222445   5.69771477419e+21
  10.5931863727   5.67203335209e+21
  10.625250501   5.64644983567e+21
  10.6573146293   5.62096469935e+21
  10.6893787575   5.59557839121e+21
  10.7214428858   5.57029133364e+21
  10.753507014   5.54510392398e+21
  10.7855711423   5.52001653518e+21
  10.8176352705   5.4950295164e+21
  10.8496993988   5.47014319361e+21
  10.8817635271   5.44535787021e+21
  10.9138276553   5.42067382759e+21
  10.9458917836   5.39609132572e+21
  10.9779559118   5.37161060367e+21
  11.0100200401   5.3472318802e+21
  11.0420841683   5.32295535424e+21
  11.0741482966   5.29878120545e+21
  11.1062124248   5.27470959472e+21
  11.1382765531   5.25074066467e+21
  11.1703406814   5.2268745401e+21
  11.2024048096   5.20311132853e+21
  11.2344689379   5.1794511206e+21
  11.2665330661   5.15589399059e+21
  11.2985971944   5.13243999678e+21
  11.3306613226   5.10908918198e+21
  11.3627254509   5.08584157389e+21
  11.3947895792   5.06269718552e+21
  11.4268537074   5.03965601564e+21
  11.4589178357   5.01671804911e+21
  11.4909819639   4.99388325733e+21
  11.5230460922   4.97115159859e+21
  11.5551102204   4.94852301843e+21
  11.5871743487   4.92599745004e+21
  11.619238477   4.90357481455e+21
  11.6513026052   4.88125502146e+21
  11.6833667335   4.8590379689e+21
  11.7154308617   4.836923544e+21
  11.74749499   4.81491162323e+21
  11.7795591182   4.79300207264e+21
  11.8116232465   4.77119474827e+21
  11.8436873747   4.74948949638e+21
  11.875751503   4.72788615374e+21
  11.9078156313   4.70638454798e+21
  11.9398797595   4.6849844978e+21
  11.9719438878   4.66368581329e+21
  12.004008016   4.64248829618e+21
  12.0360721443   4.62139174009e+21
  12.0681362725   4.60039593082e+21
  12.1002004008   4.57950064657e+21
  12.1322645291   4.55870565817e+21
  12.1643286573   4.53801072937e+21
  12.1963927856   4.51741561703e+21
  12.2284569138   4.49692007134e+21
  12.2605210421   4.47652383608e+21
  12.2925851703   4.4562266488e+21
  12.3246492986   4.43602824107e+21
  12.3567134269   4.41592833862e+21
  12.3887775551   4.39592666161e+21
  12.4208416834   4.37602292481e+21
  12.4529058116   4.35621683774e+21
  12.4849699399   4.33650810493e+21
  12.5170340681   4.31689642605e+21
  12.5490981964   4.29738149613e+21
  12.5811623246   4.27796300567e+21
  12.6132264529   4.2586406409e+21
  12.6452905812   4.23941408385e+21
  12.6773547094   4.22028301258e+21
  12.7094188377   4.20124710131e+21
  12.7414829659   4.18230602058e+21
  12.7735470942   4.16345943739e+21
  12.8056112224   4.14470701536e+21
  12.8376753507   4.12604841485e+21
  12.869739479   4.10748329315e+21
  12.9018036072   4.08901130453e+21
  12.9338677355   4.07063210046e+21
  12.9659318637   4.0523453297e+21
  12.997995992   4.0341506384e+21
  13.0300601202   4.01604767028e+21
  13.0621242485   3.9980360667e+21
  13.0941883768   3.98011546679e+21
  13.126252505   3.9622855076e+21
  13.1583166333   3.94454582413e+21
  13.1903807615   3.92689604953e+21
  13.2224448898   3.90933581515e+21
  13.254509018   3.89186475065e+21
  13.2865731463   3.87448248409e+21
  13.3186372745   3.85718864207e+21
  13.3507014028   3.83998284978e+21
  13.3827655311   3.8228647311e+21
  13.4148296593   3.80583390872e+21
  13.4468937876   3.78889000419e+21
  13.4789579158   3.77203263802e+21
  13.5110220441   3.75526142976e+21
  13.5430861723   3.73857599811e+21
  13.5751503006   3.72197596094e+21
  13.6072144289   3.70546093542e+21
  13.6392785571   3.68903053805e+21
  13.6713426854   3.6726843848e+21
  13.7034068136   3.65642209108e+21
  13.7354709419   3.64024327192e+21
  13.7675350701   3.62414754194e+21
  13.7995991984   3.60813451548e+21
  13.8316633267   3.59220380663e+21
  13.8637274549   3.57635502931e+21
  13.8957915832   3.56058779731e+21
  13.9278557114   3.54490172437e+21
  13.9599198397   3.52929642422e+21
  13.9919839679   3.51377151063e+21
  14.0240480962   3.49832659751e+21
  14.0561122244   3.48296129887e+21
  14.0881763527   3.46767522898e+21
  14.120240481   3.45246800233e+21
  14.1523046092   3.43733923373e+21
  14.1843687375   3.42228853832e+21
  14.2164328657   3.40731553165e+21
  14.248496994   3.39241982969e+21
  14.2805611222   3.37760104891e+21
  14.3126252505   3.36285880629e+21
  14.3446893788   3.34819271936e+21
  14.376753507   3.33360240625e+21
  14.4088176353   3.31908748572e+21
  14.4408817635   3.30464757723e+21
  14.4729458918   3.29028230092e+21
  14.50501002   3.27599127765e+21
  14.5370741483   3.26177412911e+21
  14.5691382766   3.24763047773e+21
  14.6012024048   3.23355994683e+21
  14.6332665331   3.21956216056e+21
  14.6653306613   3.20563674397e+21
  14.6973947896   3.19178332304e+21
  14.7294589178   3.17800152469e+21
  14.7615230461   3.16429097684e+21
  14.7935871743   3.15065130836e+21
  14.8256513026   3.1370821492e+21
  14.8577154309   3.12358313032e+21
  14.8897795591   3.11015388376e+21
  14.9218436874   3.09679404266e+21
  14.9539078156   3.08350324127e+21
  14.9859719439   3.07028111497e+21
  15.0180360721   3.0571273003e+21
  15.0501002004   3.04404143497e+21
  15.0821643287   3.03102315788e+21
  15.1142284569   3.01807210914e+21
  15.1462925852   3.00518793008e+21
  15.1783567134   2.99237026328e+21
  15.2104208417   2.97961875257e+21
  15.2424849699   2.96693304307e+21
  15.2745490982   2.95431278115e+21
  15.3066132265   2.94175761451e+21
  15.3386773547   2.92926719216e+21
  15.370741483   2.91684116443e+21
  15.4028056112   2.90447918299e+21
  15.4348697395   2.89218090085e+21
  15.4669338677   2.8799459724e+21
  15.498997996   2.86777405339e+21
  15.5310621242   2.85566480095e+21
  15.5631262525   2.8436178736e+21
  15.5951903808   2.83163293126e+21
  15.627254509   2.81970963526e+21
  15.6593186373   2.80784764836e+21
  15.6913827655   2.79604663472e+21
  15.7234468938   2.78430625993e+21
  15.755511022   2.77262619106e+21
  15.7875751503   2.76100609657e+21
  15.8196392786   2.74944564641e+21
  15.8517034068   2.73794451196e+21
  15.8837675351   2.72650236609e+21
  15.9158316633   2.7151188831e+21
  15.9478957916   2.70379373881e+21
  15.9799599198   2.69252661046e+21
  16.0120240481   2.68131717681e+21
  16.0440881764   2.6701651181e+21
  16.0761523046   2.65907011602e+21
  16.1082164329   2.64803185381e+21
  16.1402805611   2.63705001614e+21
  16.1723446894   2.62612428921e+21
  16.2044088176   2.61525436072e+21
  16.2364729459   2.60443991984e+21
  16.2685370741   2.59368065727e+21
  16.3006012024   2.5829762652e+21
  16.3326653307   2.5723264373e+21
  16.3647294589   2.56173086878e+21
  16.3967935872   2.55118925633e+21
  16.4288577154   2.54070129815e+21
  16.4609218437   2.53026669395e+21
  16.4929859719   2.51988514492e+21
  16.5250501002   2.50955635379e+21
  16.5571142285   2.49928002476e+21
  16.5891783567   2.48905586355e+21
  16.621242485   2.47888357736e+21
  16.6533066132   2.46876287493e+21
  16.6853707415   2.45869346646e+21
  16.7174348697   2.44867506365e+21
  16.749498998   2.43870737972e+21
  16.7815631263   2.42879012936e+21
  16.8136272545   2.41892302876e+21
  16.8456913828   2.4091057956e+21
  16.877755511   2.39933814904e+21
  16.9098196393   2.38961980973e+21
  16.9418837675   2.3799504998e+21
  16.9739478958   2.37032994285e+21
  17.006012024   2.36075786398e+21
  17.0380761523   2.35123398973e+21
  17.0701402806   2.34175804813e+21
  17.1022044088   2.33232976868e+21
  17.1342685371   2.32294888231e+21
  17.1663326653   2.31361512146e+21
  17.1983967936   2.30432821997e+21
  17.2304609218   2.29508791318e+21
  17.2625250501   2.28589393785e+21
  17.2945891784   2.27674603218e+21
  17.3266533066   2.26764393583e+21
  17.3587174349   2.25858738988e+21
  17.3907815631   2.24957613685e+21
  17.4228456914   2.24060992067e+21
  17.4549098196   2.23168848672e+21
  17.4869739479   2.22281158176e+21
  17.5190380762   2.213978954e+21
  17.5511022044   2.20519035304e+21
  17.5831663327   2.19644552988e+21
  17.6152304609   2.18774423693e+21
  17.6472945892   2.17908622799e+21
  17.6793587174   2.17047125824e+21
  17.7114228457   2.16189908425e+21
  17.7434869739   2.15336946397e+21
  17.7755511022   2.14488215673e+21
  17.8076152305   2.13643692321e+21
  17.8396793587   2.12803352547e+21
  17.871743487   2.11967172692e+21
  17.9038076152   2.11135129232e+21
  17.9358717435   2.10307198779e+21
  17.9679358717   2.09483358077e+21
  18   2.08663584005e+21
